PK_CLIENTES;customer_key;customer;business_family_name;business_unit;customer_type;division;line_of_business;phone;region_code;regional_sales_mgr;search_type
e567a770f943d7ef94d097d6043bb682374e68e1f2f5c1e05cc2e1200b36c81c;10009660;DDR Shop;R1;1;G2;2;Nao Informado;816-455-8733;2;S22;C
fdccd60f956077d351c8d464e551c36ca3002d26546aa6dc71fa32e75174f560;10020491;Nbase Shop;R3;1;G1;1;M1;816-455-8733;5;S16;C
30be2a2fa700124bd1a7c6487e1f47626e9450eac178b1120497ea5644a8ab36;10006836;Biz-comm Shop;R3;1;G1;1;M1;816-455-8733;5;S16;C
441c5a13d46fe0f66e6d6fa20ea8eeac4dbced87aa66a70d6942a91e72c29c3b;10011623;Federal Supermarket;R2;1;G2;1;Nao Informado;816-455-8733;5;S3;C
0f9ebb4e96732a8cc56b3b32f65117db419d7821bf35a89a894444aea2a15f05;10025238;Team Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;1;S4;C
beccb35f84490aa4095ca0b652feff46baf8c2dc01c970584dffe97d0dc24e3a;10024262;Signature Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
6585081d7f39bb1220427e3359ba210919e22da292a1e053fe9ac196694db65c;10025264;Today Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
3b05f8a55b9f678985f2bd6c38e1f3a3432806e425badd86431db2774f2da944;10017828;Lee Megastore;R1;1;G2;2;Nao Informado;816-455-8733;1;S20;C
b16389ce9264f1170b9401d291681aa4709309454b5ce5e5910b86d1c3e5b8e2;10025243;Teca-Print Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
80f474298bbc326cc2505be1ce2e1a851fd036505d67865c34153f8799483759;10021160;Pacific Gigaplace;R3;1;G1;1;M1;816-455-8733;5;S19;C
81e3da281de177d61ae4bdddfd964a83124a2482d83e43fdcaaad9858c2ab928;10022725;Razorfish Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
7f53689c73b4481870e3bd889241c0c8ae36edd5df5e151a093e8e2a4f1ac39b;10021204;Pacific Store;R1;1;G3;1;Nao Informado;816-455-8733;0;S4;C
66def8338466d7eaf48e4cec25d45d753cfe080e218ea250348c1588735e5364;10026081;Ventana Maxistore;O2;1;G1;1;Nao Informado;816-455-8733;5;S1;C
b9e0d288ad25e9486a0605e8c230f2bbc4d2f8eef1ec04ad269409eac3591bb4;10007183;C.O.F. Shop;R2;1;G2;1;Nao Informado;816-455-8733;5;S3;C
5a3a83a4bcf5fc5bf0decf18ef7705a69f9b1751008a4a2f41289ad93103f056;10021111;P.C'S Shop;R3;1;G3;1;Nao Informado;816-455-8733;5;S5;C
e57c60f4a752962174a0ea32a3d9aee40026b8482fdb8e48d65fde54c72d7c19;10025023;TAL Store;R3;1;G3;1;Nao Informado;816-455-8733;0;S5;C
c6d225a47657049c31a87601292fd94f1eb073cc1fafb463ae5f399f7abf855c;10007258;C3I Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
0a18d6df235f5b42e8d6c5bc831d7850b004e51525251dcb644a39cbc5b5b028;10015253;Hekimian Store;R3;1;G3;1;Nao Informado;816-455-8733;5;S8;C
c5316b43673fb777b2dfaa5c4c3eebf9be84ecade327c2274ba09ed4a35f5bd6;10021804;Picka Superstore;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
03e369bcd5b764239869e97811e052929dc5b41d5832791f935b4cc10b020651;10021977;Pinnacle Store;R3;1;G2;2;M1;816-455-8733;4;S16;C
b7cf0913a21625d2840ca75c9e406829d1ef348ac8a276a4db5d9868fede9173;10026055;Dellovade, Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;4;S16;C
3315a63a8b811f225675a24a4b3c946415fe28905cc176b31ebf76f2de8047dc;10027348;Zephyr Shop;R2;1;G2;2;Nao Informado;816-455-8733;2;S5;I
086b1cd8cf0bba32bc9db1ded50ef85b0764c749ec79bfe2371cf073b103224f;10018871;Karsings;O2;1;G2;2;Nao Informado;816-455-8733;4;S12;C
e8b8af70bc124d7a797bc003a8c48a29d742bcce2ae48da635accc0db1012cba;10007253;C3 Supermarket;O2;1;G2;1;Nao Informado;816-455-8733;5;S12;C
14fd716c569edaa663e6d470d707a3062383bad234eabdd0c47ad623489eb78b;10013011;Gamacles Shop;R3;1;G1;1;M1;816-455-8733;5;S19;C
843b722c964d358046c460a3c3723af68549dd7a1236ef01af63890249af50ac;10022423;Qwest Shop;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
7b3fc34cd579d2b6d21fb80814afa9a1ae9cfe689907e420e4169ff7bd52af89;10011981;FIBERWORKS Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
638ae502092e9eac433f69b5f6b1ef36520e9ef7c402fcf8356740990bd35c84;10023212;Reuters Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;1;S1;C
8726bfb764402f75088320736948ad92f7e058d7331901120df5db85a13e4e60;10013252;Gate Shop;O2;1;G2;2;Nao Informado;816-455-8733;2;S12;C
a5d2d150741d7cdd2d4b709ee5fb5612f4abf6c946e3e3cc7fd4a759e09279e6;10021936;Pink Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
457c5f5a1e5b00a6d2b8c9a1fa53cefc87ea7d758ddde900229323e33a7e0021;10016542;Holy Supermarket;O2;1;G2;2;Nao Informado;816-455-8733;2;S12;C
f2cac4b9b7cfd9b21c962154730493a081b31ee50ff36037632d323443a1945e;10026006;Vector USA;R3;1;G3;1;Nao Informado;816-455-8733;0;S5;C
cf313673efe4f1abe16e006bad2b9d34e605e841c1b14e3eab1afc0a7d0e9f6e;10011821;FenP Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S5;C
500852f0cbc00fdb82adf11e23542c63d9b72ca38351623905f2ec80b953355a;10012226;Fills;R3;1;G2;2;Nao Informado;816-455-8733;4;S13;C
9daf91e6ef21ed302eda8b1ad7a0ded073e2a6ec4b343950c635c7693deb8ff7;10000474;A-ARVIN Store;R2;1;G2;2;Nao Informado;816-455-8733;4;S9;C
a240e94a3286b60b8514838cc3338c5c839e77449c29f6e529fc76ecac551425;10011734;Felidae Enterprises;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
2b36dd69734c0ea38bcedf4b0e27c63c8256eda82afb4bfe4aa5ce6d6f57568e;10026365;Whites;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
cab01f3c0e841eeaae74c665c10cc285af3a01e78994f57f7eafaeb6e74ba880;10013061;Gammel Group;R3;1;G3;1;Nao Informado;816-455-8733;5;S5;C
76f1c22ec688a8dcb1f41186dcd2bd0fe704419973db9e569a5274c147b4f0c6;10020393;Minneapolis Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;1;S1;C
6f74900d8bba55de5dd27e9d6b70160801de5fada8d8cdbc4cad3c5f4399084f;10010974;EDS Shop;R2;1;G2;2;Nao Informado;816-455-8733;4;S9;C
5c9c8a57cb1ea0bcf8bb3f2153acb7dced4de3418615a1f3f8463c55338a6564;10025287;TransCanada Store;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
4d73a88c83ff367907bd887facd5fc8e06f8408f7dcfd965b1086c1a2d9777a7;10025495;UniForum Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S5;C
5b9d3ce5406fa01992abda623f3ea98c212a04c6a35394602de44241ad1cf7d4;10025299;U.S. Market;R3;1;G3;1;M1;816-455-8733;0;S5;C
c36fde2ca4eb2abea4b405467a8a37ffd6113225625a63150f082a0d75a3eac1;10020982;Outsource Store;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
9873ad5bf6ee162244a3ac350d8645e3847e22b4caddefbb9ca6827622fd9e7d;10007448;Cajun Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
4fefc6003b922e0a4739060229f601888548f1998d38a4b205b784aa2e7fff01;10000457;A&G Shop;O2;1;G1;1;Nao Informado;816-455-8733;5;S1;C
32f6809c0cc11d3780455dfab5302d16f1a79924302b87627d62e96f786a75e1;10011600;FCS Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S5;C
40cae3cab29acc7015c76f4730e0ebd5d1ce9b2f8278b106b800161cc5745f5e;10008381;CAPCON Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S1;C
866ef3daf0289be0d1acbfdab96bf4b66761954cbb67dc05294796a822865467;10023509;Safetynet Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S1;C
515c02de94cbffcf867e3fd2dc446a4cd2d8f4a1d64d7a2c985786d9ccca7863;10024248;Sifton Supermarket;R3;1;G2;2;M1;816-455-8733;1;S16;C
320274d7375e9daeddde10b458d76d8687951d2c2a82c66a45c5bd2a7a4d3bd5;10009356;Central Supermarket;R1;1;G2;2;Nao Informado;816-455-8733;4;S11;C
516a48dfdb47afe6d5a177301d7c472e66ca2ac0c9c8576b684a1e4933b2a1a0;10025552;Unison Medistore;R3;1;G2;2;Nao Informado;816-455-8733;4;S13;C
bebc3876c55e880523b74b79c1d13c484204fe1a0c78c116f60859b0e123edf1;10026294;Wasabi Shop;R3;1;G1;1;M1;816-455-8733;5;S19;C
feafa24b993c2848305434ee7f4784183e5e24442f8d8eb47c2d46283303294a;10024477;Smith Supermarket;R3;1;G1;1;M1;816-455-8733;5;S16;C
1c86a9a1ce022840175188f4a4efb7e86e4f20efef644160da0a2a9cc8c700fe;10019194;Kerite Company;R3;1;G2;1;Nao Informado;816-455-8733;5;S14;C
c7b806cf8d0314cbaa64656cc373c161ad82057a3e2fbe1adbb2f47db7924fec;10024003;Scientific Supermarket;R2;1;G2;2;Nao Informado;816-455-8733;1;S3;C
58af496030c4bf2ab6d7fd8904cd70cc5bf53cdec4fd82e5d73cf0eba258b52d;10022750;Ready-to-Run Shop;R3;1;G2;2;M1;816-455-8733;4;S16;C
6be2888cf77f54ad0321e2329eb32a6b1fac72b8ec5c152f97e4af8fa9ed648c;10025515;UniPress Shop;R1;1;G2;2;Nao Informado;816-455-8733;2;S20;C
37fb862c51f5d4aa321839948e97a5c590044c15eb02742cdd5cc3053f32c02d;10000461;A1 Store;R1;1;G3;1;Nao Informado;816-455-8733;0;S2;C
c4e1d55e0888f275db777167bdbaeec28b5180bc409966bbda7ff1f019e26b47;10007117;Bre-X Shop;R3;1;G1;1;M1;816-455-8733;5;S19;C
f619c1398222626efe3d2af8b09ce51192b805bcbd68471917250cdcbdc2703b;10000473;Aaron Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
3bcb3f31afff4baede6fa42293267fe415dd611f51f27189eb7db2629d87825f;10023513;Sagent Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
542266bf4edf167d159af63ff80baf8a2dc17bfbf73a1b197d2adbfd5a0e3298;10016784;IBEX Shop;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
5004389499519974a7d4314c59024986681c51d11bd4a3ff564538287f3fcd0b;10025062;TargetedListings Shop;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;C
d03cd4ee3f309102aea8d7d7c9e52c91aa1861d2a5514fea4e0bed70bf7f309d;10026438;PLAINFIELD Market;R3;1;G1;1;M1;816-455-8733;5;S19;C
e5d4ab09a7c1afb507cb3eb734cf2a2fd0fed2102f857e465df86a23971ac93e;10018644;Kabbalah Shop;R3;1;G2;2;M1;816-455-8733;4;S16;C
c2a368a6bdfafe2a920c3dc7ab4f90400fc4814c1c0a0f9904e52705dfc29742;10010897;Edify Shop;R2;1;G2;2;Nao Informado;816-455-8733;2;S2;C
462fcc63e801882ca1fc379a8a6a580ea97f43cea9996264c3d3027add9bcc22;10012715;Fokas Midstore;R3;1;G2;2;M1;816-455-8733;3;S16;C
16402b5bb699bb0cb0c2b39b29f766c95aa6908569c852763a8f8f0deba3f86a;10010717;East Shop;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
5a907241c73974489df5b7ac22e9903465c8d547b6b4068c59f3b90bfe825e94;10018665;Kaim Supermarket;R3;1;G2;2;M1;816-455-8733;3;S16;C
a5ca770adb6450f57b0e915b2628a6732d762d2d3dc2841c4d04300f1f623ae3;10014471;Harts Superstore;R1;1;G3;1;Nao Informado;816-455-8733;0;S2;C
2e211a397c59d4445a4bdb988472e09f1b0d2cc4bf0bf10665423226d9d7d523;10012761;G.R. Supermarket;R3;1;G1;1;M1;816-455-8733;5;S16;C
b3a4cb26b22cc2794300068233c333ca85d9433efafddd90edceec29092f639d;10023235;ReviewBooth Shop;R2;1;G2;2;Nao Informado;816-455-8733;2;S3;C
3aceeb1beda919faad7a77a8d1af955983596d9b206b0b1eacfaf55fa516de25;10002139;Accrue Shop;R1;1;G2;1;Nao Informado;816-455-8733;5;S11;C
3fd7b5f1176616e27d3514ea3d26b9a1ad855474cad06df2cf053c36f867d061;10019512;Kim Market;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
ad37fd0d693e2ae072282ec9ef581c221b38e6d91f1ee21df59604f7cb5c8fcd;10010882;EDA Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;I
2fc056f395c3fb68492eb02744da5511e788b4745a017c5ecac8f01a652f708e;10002155;ACES Supermarket;R3;1;G1;1;M1;816-455-8733;5;S18;C
f8587472b40672c4820ce3e91685c1d168f047eeceaea3cb97b8f7489535afb6;10000496;AboveNet Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S9;C
504252efd6c88d13a1413bb1e30c764d2817a54c2d23718fd4fdad0285d3c0bb;10005043;Bezeq Shop;R3;1;G1;1;M1;816-455-8733;5;S18;C
aef8821afd438c7485296dc953054d8de2cfe3eed20593df927128f67ab8e243;10007457;CalComp Shop;O2;1;G3;1;Nao Informado;816-455-8733;5;S1;C
576ffff5d9cc7d3a714a45a59e991e9a89ea8f9c6444ec3d301b71530488df5f;10019066;KENROB Megaplace;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
1cee30d011f8effd23227cdbb0918a64d9bd53251820c73e203d15346e1f82fc;10020446;NACSCORP Shop;R2;1;G2;2;Nao Informado;816-455-8733;4;S5;C
e2be4cb3a7c18b201201fe8ef6a8e1845866424b8c1c08cdb6200f55dc067250;10025558;Unisys Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S1;C
06d8af1c1262dfada654754c389e4a0643c1c944e4fd178ad7f7d10ecd746d37;10020266;Maxwell Supermarket;O2;1;G2;1;Nao Informado;816-455-8733;5;S12;C
1b9b4aa1b9a0ce19bf01f49c12cd9dd3d39c2b2cab11b58b93283b2657109c6c;10009631;Clearout Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
7fe775110c4cb1d43c2dafd347fb872df15dc5905f8979d2296bd5181207f311;10020192;MATRIX Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
10b95da5f4b99f0285a2664dc69d3176aecb327b89755e381b38c4b17d825a03;10007536;Calypso Maxi Store;R2;1;G2;1;Nao Informado;816-455-8733;5;S5;C
a547a5a15893c0e4eb7720c1b67bc8597cfb2cd4f048746124b1cf92ffec9526;10009645;Day Market;O2;1;G2;1;Nao Informado;816-455-8733;5;S12;C
82d2f888b40297fdff097386cedc1b084a20b8917be7480037f3226a7f3cdc8a;10025791;Valley Market;R3;1;G2;2;M1;816-455-8733;1;S16;C
be93cfb800b0d9ef11a2c6d0928c944cc063b5388033ca6bd53de83062a762e8;10022444;R.J. Market;O2;1;G2;2;Nao Informado;816-455-8733;4;S12;C
29d6c3db2a5e53eac5d5461d2f7cf871c7949241552521166c4ce86995ae2d90;10011521;Farr Market;R2;1;G2;2;Nao Informado;816-455-8733;2;S5;C
0d355a8031aad316a92d374d4a4f77d9c092f3e81ad8c708e3a852cc29812647;10015886;Hewlett Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
36433e1626b473b9e6227e8024aef0c4fad90add5415ddee7ec1f29fe5fc7408;10023780;SAT-SAGEM Supermarket;R3;1;G1;1;M1;816-455-8733;5;S16;C
71179d83e85d1db972eee7a3b1ea69df2a90af1142b208322eb71a21e63bdf2e;10004207;Bell Store;R3;1;G1;1;M1;816-455-8733;5;S19;C
48e4383476d5bfdc8e7bcfb600681463f78b50cc90328df84cb38a2b15067f95;10009623;Chas Market;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;I
1e1bce4805eca2d88abd7598f144650aa398c76c21a349e2ddca392d7b95aeb1;10020306;McGraw-Hill Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
f8e17565ab48dddddd129dc826c5b386c98b8cf42dab9d29359afd8a06e57fe5;10012885;Gainunion Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
42537d578841a178ab7d6eaca75c5afdbb4a7ffac72ede39a0320ccf41d6da5e;10021305;Pallister Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
8670766fca38d08d2ca9cd668025d827ad97ca56ccd0ceafbc88983137c1f3b6;10009653;DCP Supermarket;R2;1;G3;1;Nao Informado;816-455-8733;0;S8;C
fd7267cd4af27892ce8d8ec9eff18d3642083c800d9af9c6b7020595b0a95afb;10022755;Real Supermarket;R3;1;G1;1;M1;816-455-8733;5;S19;C
f41559e7ede98b8438e1ec459f5ff70ee5b1c08c3bf7837711246f2c5fc4d257;10010990;Elbit Market;R1;1;G2;1;Nao Informado;816-455-8733;5;S20;C
ccbab275db8b54327056ed432275c4521d57a62bee0278cf992d75e0e6b14a70;10002150;Accumedic Store;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
233b348a1a211be18bfce7164b18f792885024eb2bb41cccf8b1ecbb1f1b64c8;10025267;Todd Supermarket;R3;1;G3;1;Nao Informado;816-455-8733;5;S5;C
10d65b530d3ea20c7a4f773a538ebf39ec88d91c0d7e7e9bbac21b73aedac27d;10018129;J.M. Market;R3;1;G1;1;M1;816-455-8733;5;S19;C
17499241dd3a5e47dd8e5891a7eb86652224fc91513c9d8904d6ffb7c09add04;10013765;Gemini Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;4;S16;C
359d45ff3b03f50602a4a4bcd336496fd898752440a02d0ed885726dcebf64b4;10026348;WDND Shop;O1;1;G2;2;Nao Informado;816-455-8733;2;S5;C
cdf4f5334100ed1d2ca8465a393653881e3b3abf21884ee8db3706d68d9e19a1;10023471;Road Warriors;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
7dd5ef14bf77e58bc79a3db4f1998041371ad696aea3327757821766745371f1;10020684;Oklahoma Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;2;S1;C
8dd182a2f846e6d1098c56565f07faa4683b313cb7461c03142234b1840092b8;10014804;HCS Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
d9c977d8b7a2227e1b51fd21179fd1929e383db9f9910783bdb5d75b6052f404;10002161;ACME Maxiplace;R2;1;G2;1;Nao Informado;816-455-8733;5;S4;C
49e8d72624cd2a2e1b27242beeeaabf62d694c2e7e4f082229ed189435394e2c;10012600;FireTrans Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S4;C
3498b6c79c78bd6bd3e901d027ba582ddca70e70eaf9d45b9364e79879702495;10011870;Fenwick Supermarket;O2;1;G2;1;Nao Informado;816-455-8733;5;S12;C
b7584fec7e8552e387001b6ffa4bed2872f4b8a4526d37f55347d07af229d83d;10025269;Toledo Market;R3;1;G2;2;M1;816-455-8733;4;S16;C
335a2545f2281405578dd6823a5a76fc1a9934cd67fcfc61245e0a0cee78f300;10020332;Medics Shop;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
f3c334b7d245682c31e09b8b1bedbd18d89ef048b381d770e6b24a0bc163f247;10021485;Paracel Gigaplace;R1;1;G2;2;Nao Informado;816-455-8733;4;S22;C
a3a194bb72c192bc81967add5d71035fbd7656f40a6fabedaedce1683ed5e580;10000601;Radio Market;R2;1;G2;2;Nao Informado;816-455-8733;2;S5;C
cf51fb8ecec2968c404a5ae65ba8188b3ad5a73817c755b7c68b7101b0e4e9b9;10011732;Federated Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;C
f907726371ac514ca71e09aaa504dd17e5020f23ed5fbbffd1547db78d7623bf;10015956;Hidden Market;R3;1;G2;1;Nao Informado;816-455-8733;5;S9;C
51c790766fc456a8175dd0649dcb4a09eb2b198b94cd3bb48037b217cd614c65;10006862;BL Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;2;S1;C
5bd88c5c06008bd7a7c2a7c34b4e0253295512a3e51d090bd9af516b6957c131;10009642;David Store;R3;1;G2;2;Nao Informado;816-455-8733;4;S16;C
ec1deefd3268c8426c7d57611b741cc99273226201b392e9790327263a3b3e09;10010914;Editor Shop;R3;1;G2;2;M1;816-455-8733;4;S16;C
0f7568fd85593baeab986e2df7d145f65cc8f2b9d440742d902a8b7bc48da216;10020445;N.Graphics Shop;R3;1;G2;2;Nao Informado;816-455-8733;4;S16;C
ce4da170ede2f538f762a4c89ce3dafeb7802e9b698765ea0a2b009b41b8f128;10003749;Associates Shop;R3;1;G1;1;M1;816-455-8733;5;S19;C
692262f9c3f3f0ef9d3141b0bfade8658e3387226ae09c195789bf478b72b95f;10024016;Screen Supermarket;R3;1;G1;1;M1;816-455-8733;5;S19;C
4dd99ba4eb3a6afc4841a2bfefc6efe4eef7e4ab312804fae120a94e84a3d71b;10024704;Sterling Store;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
769c311b948daaec6fdfc4bce358fd8ed14d2160abbc3e95d49ddb7f5d155d05;10025758;UTStarGate Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
472a4e102748e9842478b7f41fedb8d7dc9c1377d7027b70b987c9db0709c86d;10019913;Livezone Supermarket;R3;1;G3;1;Nao Informado;816-455-8733;0;S17;C
7ab5db1595d7c018c2d876bac93c0d392fd1bf701436080634a59e373f6f10ea;10025242;Teamsolve Shop;O2;1;G1;1;Nao Informado;816-455-8733;5;S1;C
7d222c25af056ac5b810c44b18cf1d6546a790503dc8085025374187f7e760d2;10013472;GE Market;R3;1;G2;2;Nao Informado;816-455-8733;4;S9;C
3976a43280a53fc1b08f225b0cdbfeb2ad9b9754268363cbd47db96b4fa2964f;10002114;Accel Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
69326b0aa0865198631b3633e109ade2a9b598e789cb607f754e3cfd74ce1862;10014047;Gulf Market;R2;1;G2;2;Nao Informado;816-455-8733;1;S4;C
26e38803af4fc07cb9cd92075b8101e0f0dffe8020257c3bc1b369b2b948b9cd;10025296;Trust Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;4;S1;C
293b36dd3e81f7f0b5187d2fbbd4e4fc8c1c1f1a9c4bdc09818c284669eb62f1;10022249;Quantum Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
e911c35f20e1d410019cba54eb9c21361d2765af526912b949b79f848f764a51;10003720;Age Shop;R2;1;G2;2;Nao Informado;816-455-8733;3;S5;C
e2f8c240d750534372c1a670f6d5528a46db08dd1c453f7b113fe567930396c9;10027572;ZipLip.Com Shop;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;C
6c0d9548c7fc24af662afeab2aac4970337d90a3ec78f2a86924bb878e508abc;10018352;Johnson Store;R3;1;G3;1;Nao Informado;816-455-8733;5;S5;C
914173eb7f093230d5a8d7598f79a7dabd7a2119b63ee342acb0f0e97c4a2cfd;10025250;TICOR Shop;R2;1;G2;2;Nao Informado;816-455-8733;2;S5;C
b6a5c6dfce57011f05842a2f4e9aa457d0d2845fb97178322df856f8f852068f;10023524;Salias Gigaplace;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
ee3d10a8236ba38c88d6cf1f70ee3b350962ca9f19d578c310f21f1ac42dac8e;10011089;Embedded Supermarket;R2;1;G3;1;Nao Informado;816-455-8733;5;S8;C
37f2e23882d805bd8ae82c531e0241f17a1772b6ec6b4664e5eb4dd1981c1d8d;10000455;Caribian Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
861858cea664dd08667cd806ce65a30d0f2015c0fa903e5380cf6a5d1bbca459;10006037;Bigelow Store;R3;1;G1;2;Nao Informado;816-455-8733;2;S16;C
49d8889abde70a68308655f61bc4a364afcb9ac4fd240ee79d4c568f01920c73;10015267;Helfand Store;R3;1;G1;1;M1;816-455-8733;5;S19;C
d161ae5559df4f219ba0d68da433309e95d454acb9fefd2d5dd81bb64dde2617;10010832;?change Store;R2;1;G2;1;Nao Informado;816-455-8733;5;S11;C
942e0665f530f28ff766fc58b2f079143c38102b13304f35c73c4a6c74ada7f6;10019514;Kimball Supermarket;R2;1;G2;1;Nao Informado;816-455-8733;5;S4;C
e6f05faee4785f54dc0558816264e922dc90efd151f6506c567856079dafb438;10018371;Joy Supermarket;R3;1;G1;1;M1;816-455-8733;5;S19;C
637b7642f53296f10ac734930854753aa77f984167a29690258ccb7cb4fa0f12;10019897;Livermore Store;R3;1;G2;2;Nao Informado;816-455-8733;2;S16;C
e4bf1feaa457bfd772947a8b468c29430624dd85feb600b6b189c53c29439b0e;10024915;Systems Store;R3;1;G1;1;M1;816-455-8733;5;S16;C
dc6887ffcc99c394cf658f4807e87580119e6d36de431a65becb468657be743e;10020962;Output Supermarket;R2;1;G2;2;Nao Informado;816-455-8733;3;S5;C
40acd64fb8675efbe43428a10efb35549f994b3ab7c51c72298784a638981782;10013871;Grove Supermarket;R2;1;G2;1;Nao Informado;816-455-8733;5;S5;C
7e876bf8136b5eeb6bb55a9729f6cf50ebe5cd2c3358cef18f100d50238ad56c;10020181;Markets;R3;1;G1;1;M1;816-455-8733;5;S19;C
fcfb09a06fdbc45cd64d4d0b8d4192359a17586c72ec4063f0aadf7d6e2f55ee;10023778;Satronix Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
490661ed08a634d7a3a1a84d4ffcb52b0c158bfc2cb08f34f5899fc694708493;10013238;Gastown Store;R1;1;G2;2;Nao Informado;816-455-8733;4;S11;C
5c8a7543e43fb08036732f29cd3fccfe14d96007301252e0e0dc8034b8821227;10011018;Eloi Supermarket;R3;1;G2;1;Nao Informado;816-455-8733;5;S1;C
9001032b7828f20fe1dda919d03f8ee43fb9a92851bcdaa8a1d68eb23f840853;10012328;Finder Shop;R1;1;G2;1;Nao Informado;816-455-8733;5;S5;C
ec90d9e1837fd57a8ecbbb4197023f3c478febbb3591029ea47ad96da201bc66;10010698;Earth Shop;R3;1;G2;2;Nao Informado;816-455-8733;1;S16;C
d4cf7a9afdb1c828d6f5147f0a1eb5116c84f267fc33207de32be276bc311d48;10025061;Target Store;R3;1;G2;2;Nao Informado;816-455-8733;4;S9;C
7e1e30a43ca17c3d31d6ba4057aab615806719b436b213a88420e473892b1669;10002244;ACS Market;O2;1;G2;2;Nao Informado;816-455-8733;2;S12;C
b35f8d139a056d3885b84745833b65e3a76fc00e17cb19551e10a3557a198152;10009156;Carden Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;4;S1;C
52d7371b229b7c01d261677b61145a0be609938d24e2e51fd7138f4083954b6f;10022764;RealiDyne Shop;R3;1;G2;2;Nao Informado;816-455-8733;2;S5;C
b87c7b8654bcf4450b4933dbf16c49eafb7912a00b9dde68d791d672e55d2999;10027560;Zilog Shop;R2;1;G2;2;Nao Informado;816-455-8733;2;S1;C
9ef98104b91a72c35b07701e898fc26089d3b949c7d0c5eeab9d801cb5e5671c;10007577;Cam-Built Supermarket;R3;1;G2;2;Nao Informado;816-455-8733;3;S1;C
9e0d0f3851fdd10364ce4cb3ca51fac59132e07d9b9b57afd4174bc777203247;10021750;Paul Store;R3;1;G2;1;Nao Informado;816-455-8733;5;S16;I
ac25a002ebddf7e0a55a7a5c093afbdf51d3e2d64d8bc968ea81fbfc50dbfec6;10012157;Fifth Store;R3;1;G2;1;Nao Informado;816-455-8733;5;S9;C
